#### p(f|chinese)/p(f|english)
0.883909 VP(()((())(()(())))(()((()((()(()(()((())(()(())(()(()()())((()(()(()())(()(()())))))))))))))(()(()(()()))))))
0.883909 VP(()((())(()(())))(()((()()())(()(()))))()(()(()((()()()())(()(()))))))
0.883909 VP(()((())(()(())))(()((())(()((()())(()(())))))))
0.883909 VP(()((())(()(())))(()((())(()(()((()(()((())((()((()(())(()()))()(()(()()))))))))))))))
0.883909 VP(()((())(()(())))(()(()()())))
0.883909 VP(()((())(()(())))(())()(()(()())))
0.883909 VP(()((())(()()((()(()))))))
0.883909 VP(()((())(()()((())(()(((())(()((())(()(()()()()))))))))())))
0.883909 VP(()((())(()()(()(((()(()(())))()(()(()))))))))
0.883909 VP(()((())(()()(()(()(())()((()((())()(()())))))))))
0.883909 VP(()((())(()()(()()())())))
0.883909 VP(()((())(()()()((()(()(()())(()((()()()())(()((()())(()(()()()))))))))))))
0.883909 VP(()((())(()()())(())))
0.883909 VP(()((())(()())((()(()((()())(()(()()))))))))
0.883909 VP(()((())(()())((()(()(()(()())))))))
0.883909 VP(()((())(()())((()())()(()()))))
0.883909 VP(()((())(()())((())((())(()((())(()((()())()(()(())()(()(()())))))))))))
0.883909 VP(()((())(()())(()((())(()(()((())(()(())))))))))
0.883909 VP(()((())(()())(()(()))))
0.883909 VP(()((())(())(()((())(()(()(()()())))))))
0.883909 VP(()((())(())(()(()((())(()((()()())((())((()(()(()(()((()()())(()(()()))))))))))))))))
0.883909 VP(()((())(())(())))
0.883909 VP(()((())(())()(()()())))
0.883909 VP(()((())(()))(()((())(()(()()(()(())))()(((())((()(()(()(()()))))()((()(()))()(()(()))))))))()()))
0.883909 VP(()((())(()))(()((())(()(())(()(()())(()(((()())(()(()())))(()(()(()()((()(()()))()(()())(()(()()()))))(()()(()()))()((()()())(())))))))))))
0.883909 VP(()((())()(((()(()(()()()()())((()(()()()))()()(()))))(()(()((())(()()(()(()())))))())))))
0.883909 VP(()((())()((()((())((())((())(()(()()))))))()()(()((()())((())((())(()((()(()((()(()(())))))))))))))))
0.883909 VP(()((())()((()(()((()(()(())((()(()(()()))))))))))))
0.883909 VP(()((())()((()())(()(()))((()((()(()((())(()(()(()))))))))()(()(()((()((())(()(()((()(()(())))))))))))))))
0.883909 VP(()((())()((()())(()(())))((())((())(()(()(())(()(()()()))))))))
0.883909 VP(()((())()((())((()(()()()()((()(()(()))))))))))
0.883909 VP(()((())()((())((()(())(()(()(()))))))))
0.883909 VP(()((())()((())((())(()((())(()(()))))))))
0.883909 VP(()((())()((())(()(()())))))
0.883909 VP(()((())()((())(()()))()()(())))
0.883909 VP(()((())()((())()(()()()))))
0.883909 VP(()((())()((())()(()))))
0.883909 VP(()((())()(()(((())((())((()(()())))))(()(()(()()((()(()(()())))))))))))
0.883909 VP(()((())()(()((()()()())()(()())))))
0.883909 VP(()((())()(()((()()())(()(()()((()(()((()())()((()()())(()()(()())))))))))))))
0.883909 VP(()((())()(()((()()())(()(()()))))))
0.883909 VP(()((())()(()((()())((())((()(()(())))))))))
0.883909 VP(()((())()(()((())(()((()(()(()())))))))))
0.883909 VP(()((())()(()((())(()(()((())(()(()((()(()(())(()(()()((()(()(()))))))))))))))))))
0.883909 VP(()((())()(()((())(()(()()))))))
0.883909 VP(()((())()(()((())()(((()(()(()())))())(()(()(()))))))))
0.883909 VP(()((())()(()(()((()())(()(()()()))))(()((())((())((()(()(()()))))))))))
0.883909 VP(()((())()(()(()()()))(()()((()(()()()()))))))
0.883909 VP(()((())()(()(()()))(())))
0.883909 VP(()((())()(()(())(()()()))))
0.883909 VP(()((())()(()(())())))
0.883909 VP(()((())()(()(())))()(()()())(()((()())()((())((())(()((())(()((())(()(())))))(()((()(()())((()(()(()()())))))))))))))
0.883909 VP(()((())()(()()((()(()(())(()()()()()())))))))
0.883909 VP(()((())()(()()(()((()())(()(()()())))))))
0.883909 VP(()((())()(()()(()((())((())((()(()(()(())))))))))))
0.883909 VP(()((())()(()()())(()((()((()())(()(()()()))))))))
0.883909 VP(()((())()(()()()))(()((()())(()(()()())))))
0.883909 VP(()((())()(()()))(()((()()())(((())(()(())(()(()(()(()))))))))))
0.883909 VP(()((())()(()()))(()((())((())((()(()))()(()(()(()(()())))))))))
0.883909 VP(()((())()(()()))(()(()()()())))
0.883909 VP(()((())()(())((()(()(()(()()))(()(()())))))))
0.883909 VP(()((())()(())((())(()(())))))
0.883909 VP(()((())()(())()()((()())(()(()(()()))(()())))))
0.883909 VP(()((())()(()))()((()((())((())((()())(()()(()))))))))
0.883909 VP(()((())()()(()(())(()((())((())(()(((())(()))))))))))
0.883909 VP(()((())()()()((())((()()())(()(()()))))))
0.883909 VP(()((())()()))
0.883909 VP(()((())())(()((()())((())((()(()(()(()()())))))))))
0.883909 VP(()((())())()((()(()((()()())(()((())(()(())))))))))
0.883909 VP(()(()((((()((()()())(()(()))))()(()(()()))))(()(()(()()))))))
0.883909 VP(()(()((((()(()()))()(()))()()())((()()())()))))
0.883909 VP(()(()((((()(())))(()(()((())()((())((())(()((())(()(()))))))))))()((()())(()(()((())(()(()((()()())(()(())))(()(((()()())(()(())))(()(())))))))))))))
0.883909 VP(()(()((((()()())(()(()()())))()((())(()((())(()(()()))))))()((()())(()(()))))))
0.883909 VP(()(()((((()()())(()(())))(()(())(()(()((()(()(())))))))))))
0.883909 VP(()(()((((()())(()(()())))((()(()(())))))()((())((())(()((()(()(()))))))))))
0.883909 VP(()(()((((())((())(()(()()))))(())(()(()(()((()())(()(())))))))()(((()(()()()())))(()(((())(()(())))))))))
0.883909 VP(()(()(((()((()(()(())))))()(()((()(()((()())(((())(()(())))))))))))))
0.883909 VP(()(()(((()((())(()(((())(()((((())(())(()(()()())(()(()))()((()(((())(()(())(()(()(()(()())))))))))))()((())(())(()(()(())))))))))))))(()(())(()(())((())(()(()(((()())(()(()())))()((()(()())()())()(()()(()(()())))()((()())(((())(()(()((()(()(())))))))))))))))()))))
0.883909 VP(()(()(((()(()((())()((()())(()(()()()())))))(()((())(()(()((()((()(()((()())(()(()())))))()(()(()))()(()(()(()())))()(()((())()(()()))))))))))))(()(()(())(()()()))))))
0.883909 VP(()(()(((()(()((())))))(()(()(()()()))))))
0.883909 VP(()(()(((()(()(()(())))))()(((())()))()()((()((()(()(()((()(()(()()())))))))))))))
0.883909 VP(()(()(((()(()(()()()())(()(()))))()()(()(()(()()()())(())))))))
0.883909 VP(()(()(((()(()(()()())(()(()))))()()(()(()))))))
0.883909 VP(()(()(((()(()(()())))()()(()(()(()((()((()(()()()))()(()(())(()))()((()())()()(())(()))))))))))))
0.883909 VP(()(()(((()(()(()()))))(()))))
0.883909 VP(()(()(((()(()(()))((()(()((()()())(()((()())()(()()))))))))))))
0.883909 VP(()(()(((()(()(())))()(()(()(())(()(()()))))))))
0.883909 VP(()(()(((()(()(()))))((()(()()))()(()((())(()(()((()()())(()(()())))))))()()(()(())(()(()()())))))))
0.883909 VP(()(()(((()(()(()))))(()(()((())(()((()(())()(()))()((())()(()()))))))))))
0.883909 VP(()(()(((()(()(()))))(()(()()()())((()(()(()()))))))))
0.883909 VP(()(()(((()(()()()())(()((())))))(()(()(()((())(()(()()())))))))))
0.883909 VP(()(()(((()(()()())(()((())(()((())(()(()))))))))(()(()((()(()(()()())))))))))
0.883909 VP(()(()(((()(()()())(()(()()()()))))(()(())(()(()()()))))))
0.883909 VP(()(()(((()(()()())())(()((()((()(()(()(())))))))))(()(()()((()(()(()())))))))))
0.883909 VP(()(()(((()(()()())))(()((()())(()(()()())))(()((()())(()(()(()(()))))))))))
0.883909 VP(()(()(((()(()()())))(()(()()(()(())))))))
0.883909 VP(()(()(((()(())(()((())()(()((()())(()(()))))()))))(()((()()())(()((())((())(()((()(()(()(()(())())())(()(()()))))))))))))))
0.883909 VP(()(()(((()(())(()(()()()))))(()(()(()()))))))
0.883909 VP(()(()(((()(())(()(()))))(()(()(()(()(()()()))))))))
0.883909 VP(()(()(((()(())(()(()))))(()(()(()(()())()))))))
0.883909 VP(()(()(((()(()))()(()(()(()))()(()((()(()(((()())(()(()(()(())))))))))))))))
0.883909 VP(()(()(((()(())))(()(((()())(()(()())))(()))(())))))
0.883909 VP(()(()(((()()()())(()((()(()))))))))
0.883909 VP(()(()(((()()())((()()())((()(()(()((())(()(()((())))))))))))(()(()(()(()(()()))))))))
0.883909 VP(()(()(((()()())((())((()((()()())(()))))))()((()())(()((()())(()(()()))))))))
0.883909 VP(()(()(((()()())((())((()())(()((()(()(()()()))))))))(()(()(((()())(()(())))(()(()()))))))))
0.883909 VP(()(()(((()()())(()(()()()((()(()(()()()())))))))(()()((())(((()()())(()(()()()())))()(())(()()(()))))))))
0.883909 VP(()(()(((()()())(()(()()()())))()()((()()())(()(()))))(()(()))))
0.883909 VP(()(()(((()()())(()(())))(()()())((()()())(()((()())()()))))))
0.883909 VP(()(()(((()())((())((()((())(()(())))))))(()())((())((())((()()(()(()()(()(()())))))))))))
0.883909 VP(()(()(((()())(()((()())(()(())))))()()((()())(()((()())(()(()()()))))))))
0.883909 VP(()(()(((()())(()((())(()))))()((()())(()((())(()))))()()((()())(()((())(())))))))
0.883909 VP(()(()(((()())(()(()(()(()))))))))
0.883909 VP(()(()(((()())(()(()()((()(()(()((()())()(()()())))))))))(()(())(()((()()())()()))))))
0.883909 VP(()(()(((()())(()(()()()()()())))(()()(())(()(((()(()()))()(()((()()())(((())(()(()((()()())(()(()(()()())))))))))))))))))
0.883909 VP(()(()(((()())(()(()()())))()((())(()(()))))(()(()))(()((()(()())(()(()(()()))))))))
0.883909 VP(()(()(((()())(()(()()())))()()(()))))
0.883909 VP(()(()(((()())(()(()())))(()((()()())(()((()()())()(((())(()(())))((()(()())))))))))))
0.883909 VP(()(()(((()())(()(())((()((())()(()(())(()()()))))))))))
0.883909 VP(()(()(((()())(()(())))(()(()(()))))))
0.883909 VP(()(()(((()())(()(())))(()(()())))))
0.883909 VP(()(()(((()())(()()))(()(()(()(()(()()())((()(()(()(()(()(()()()())()))(()(())))))))))))))
0.883909 VP(()(()(((()())()(()())())(()(()())(()((()())(()((())((())((()(()(()(()(())))))))))))))))
0.883909 VP(()(()(((()())()(()()))(()(()(()()()))))))
0.883909 VP(()(()(((()())()(()()))(()(()(()))))))
0.883909 VP(()(()(((()())()()())((())((()(())))))))
0.883909 VP(()(()(((()())()()())()((())(((()())(()(()())))(()((()())(()(()())))))))))
0.883909 VP(()(()(((()())()())((())(()(()(()(()(()()()())()))(()((()()())(()(()()))))))))))
0.883909 VP(()(()(((()())()())(()()((()(()(()()()()))))))))
0.883909 VP(()(()(((()())())(()(()()()(()()))))))
0.883909 VP(()(()(((()())())(()(())))((()(()(()))))))
0.883909 VP(()(()(((())((()(()))))()((())((()((()))))))))
0.883909 VP(()(()(((())((()())(()(()))))(()(()((()())(()((()(()())(()(()()())))))))))))
0.883909 VP(()(()(((())((())((()((())(()(())((()(()(()(()())))))))))))(()(()(()(()((()(()(()()()))(()((())(()(()()())))))))))))))
0.883909 VP(()(()(((())((())(()(()(())))))()((())((())(()(()(()()((()())(()(()))))(()(()())))))))))
0.883909 VP(()(()(((())(()((()()()())(()(()()))))))))
0.883909 VP(()(()(((())(()((()())(((())(()(())))))))((()(()(()(()())))(()(()())))()()(()((()()())(()(()))))))))
0.883909 VP(()(()(((())(()((()())(()(()(())(())))))))))
0.883909 VP(()(()(((())(()((()())(()))()(())(()((()()())(()(()()))((())((())(()(()())(()(()))))))))))))
0.883909 VP(()(()(((())(()((())(()(()()()))))))))
0.883909 VP(()(()(((())(()(()(()())(()(()())))))()(((()())(()((())(()(())))))(()((()(()((())((())((()))))))))))))
0.883909 VP(()(()(((())(()(()(())(()((())(()((()())(((()()())(()(())(()((()())()(())()(()())))((())((())(()(()(()())(()))))))))))))))))))
0.883909 VP(()(()(((())(()(()(()))))(()(()())))))
0.883909 VP(()(()(((())(()(()())))(()((()()())(()((()())((())((()(()(()))))))))))))
0.883909 VP(()(()(((())(()(()())))(()(())))))
0.883909 VP(()(()(((())(()(()())))()((()())(((())(()((())((()())(()(()())))))))))))
0.883909 VP(()(()(((())(()(())(()((())))))()((())(()(())(()((()))))))))
0.883909 VP(()(()(((())()((()()())()((())(()(()())))()(()()))))))
0.883909 VP(()(()(((())()((())(()((()()()())(()(())))))())((()())()(()())((())((())))))))
0.883909 VP(()(()(((())()(()(()()()))())(()(())))))
0.883909 VP(()(()(((())())()(()((()(()((()())()((()()())(()(()))))(()(()())))))))))
0.883909 VP(()(()((()(((()()())(()(()((()())(()(()))(()())(()(()())))))))))))
0.883909 VP(()(()((()(((()())(()(())(()(()(()()()))))))))))
0.883909 VP(()(()((()(((())(()((())((()()())(()((())((())((()(())(()((()())(()(()()()))))))))))))))))))
0.883909 VP(()(()((()(((())()((()(()()))))()(()(()(()()))))))))
0.883909 VP(()(()((()((()((()(()()()()))()(()(()(()()((()(()((())(()(()()))))))))))))))))
0.883909 VP(()(()((()((()(()((()())(()(()())))))()(()(()))()(()(()(()())))()(()((())()(()()))))))))
0.883909 VP(()(()((()((()(()()()(()()()))))))))
0.883909 VP(()(()((()((()(()()()))()(()(())(()))()((()())()()(())(())))))))
0.883909 VP(()(()((()((()(()()))()(()(()())(()()((()((()(()(()((()((()())()(()()())))))))))))))))))
0.883909 VP(()(()((()((()(()()))()(()(())(())))))))
0.883909 VP(()(()((()((()(()()))))(())(()(()(()(()()())(())(()((()())(()(()))))))))))
0.883909 VP(()(()((()((()(()()))))()(())(()(()((()())((())((()())(()((()()()()())(()()((())(()(()((()()())()(()))))))))))))))))
0.883909 VP(()(()((()((()(()))()((()(()()()))(()())(()(()())((()((()()()()())()()()))))))))))
0.883909 VP(()(()((()((()()())(()(()(()()))((())((())(()(()(()(())))))))))()()(()((()())(()((()(()(()(()()))(()((())(()(()())))))))))))))
0.883909 VP(()(()((()((()())((()(()(()(()()))))()()(()))))()(())(()(()((()()())(()(()))))))))
0.883909 VP(()(()((()((()())(()((())()(()(()))()(()((()(())(()((()()()())()(()()())(())))))))))))))
0.883909 VP(()(()((()((()())(()(()()()))))(())(())(()(()(()((()())(()(()())))))))))
0.883909 VP(()(()((()((()())(()(()())(()((()())(()(((()(()))()(()(())))))))))))))
0.883909 VP(()(()((()((()())(()(()()))))()()(()(()())))(()((())(()((()()())()(())((()())(()(()((()()())((()(()(()()()())))()()(()(())(()(()()))))))))))))))
0.883909 VP(()(()((()((()())(()(())))))))
0.883909 VP(()(()((()((()())()(()()()))))))
0.883909 VP(()(()((()((())(()((())(()()((())(()(((())(()((())(()(()()()()))))))))())))))()(())(()(()((())((())(()))))))))
0.883909 VP(()(()((()((())(()(()((()(()(())))))))))))
0.883909 VP(()(()((()((())(()(()))))(())(()((()())(()(())))))))
0.883909 VP(()(()((()((())(()()(()((()(()(())(()(()())))))))))(())(()(())))))
0.883909 VP(()(()((()((())(()()())))()()(()((()()()((())(()(()()))))()(())(()(()(())((())((())(()(())))))))))))
0.883909 VP(()(()((()((())(()())(()(())))))))
0.883909 VP(()(()((()((())()((()())(()(())))((())((())(()(()(())(()(()()())))))))))))
0.883909 VP(()(()((()((())()(()())()))()(()((()())(()(())))))(()((())(()(()()))))))
0.883909 VP(()(()((()((())()(()())))(()((())((())((()(())))))))))
0.883909 VP(()(()((()(()(((()())()(()()))(()(()(()()())))))))))
0.883909 VP(()(()((()(()(((()())()())((())(()(()(()(()(()()()())()))(()((()()())(()(()())))))))))))))
0.883909 VP(()(()((()(()((()((()()())(()(()(()()))((())((())(()(()(()(())))))))))()()(()((()())(()((()(()(()(()()))(()((())(()(()()))))))))))))))))
0.883909 VP(()(()((()(()((()(()((()())(()))))))))))
0.883909 VP(()(()((()(()((()(()(()())))))))))
0.883909 VP(()(()((()(()((()(()()))()(()(())))(()(()())))))))
0.883909 VP(()(()((()(()((()(())((()(()((()())(()(()()())))))))))))))
0.883909 VP(()(()((()(()((()()((()((()())(())(()(()))))))()(())(()(()(()((()())(()(()))))(()(((()(()))()(()(()(()()))))))))))))))
0.883909 VP(()(()((()(()((()()()())(()(()()))))))))
0.883909 VP(()(()((()(()((()()())(((())(()((()(()()())(()((()()())(((())(()))))))))))))))))
0.883909 VP(()(()((()(()((()()())((())((()(((())()((()())(()(()))))(()(()))))))))))))
0.883909 VP(()(()((()(()((()()())(()((()((()()()())()()))))))))))
0.883909 VP(()(()((()(()((()()())(()((()()())(())))))))))
0.883909 VP(()(()((()(()((()()())(()(()((()()())())))))))))
0.883909 VP(()(()((()(()((()()())(()(()()()))))))))
0.883909 VP(()(()((()(()((()()())(()(()()))))))))
0.883909 VP(()(()((()(()((()()())(()(())))(()(()())))))))
0.883909 VP(()(()((()(()((()())((())((()(()()()(()((()())(()(()))))))))))))))
0.883909 VP(()(()((()(()((()())((())((()(())(()(()((()(()(()((()()())(()(()))))))))))))))))))
0.883909 VP(()(()((()(()((()())(()((()((()())(()(()))))()(()(()()()()))))))))))
0.883909 VP(()(()((()(()((()())(()((()(()(())(())(()((())(()(()((()()()(()(())))()()(()()))(()(()()))))))))))))))))
0.883909 VP(()(()((()(()((()())(()((()())(()()((()((()())()(()())()(())()(())()(()())()(()())))))))))))))
0.883909 VP(()(()((()(()((()())(()((())(((()())(()()((((())()(())(()(()()())))()(()(()())((()())(()(())))))))))))))))))
0.883909 VP(()(()((()(()((()())(()((())((())((()(()((()())()()(()()))))))))))))))
0.883909 VP(()(()((()(()((()())(()(()())(()((()()()())()((())((()(()(()()())()(()()))))))))))))))
0.883909 VP(()(()((()(()((()())(())))))))
0.883909 VP(()(()((()(()((()())()(()())))))))
0.883909 VP(()(()((()(()((()())()(())))))))
0.883909 VP(()(()((()(()((())(((())(()(()(()())))))))))))
0.883909 VP(()(()((()(()((())((()(((())(()((()(()(())))))))))))))))
0.883909 VP(()(()((()(()((())((()((()(())(()()))()(()(()())))))))))))
0.883909 VP(()(()((()(()((())((()(()(()(())))))))))))
0.883909 VP(()(()((()(()((())((()())(())(()(())))))))))
0.883909 VP(()(()((()(()((())((())((())(()((()(()(()())))))))))))))
0.883909 VP(()(()((()(()((())((())(()((())((())(()((()())(()((())(()(()()()))))))))))))))))
0.883909 VP(()(()((()(()((())((())(()(()()((())(()(()())(()(()()())))))))))))))
0.883909 VP(()(()((()(()((())((())(()))))))))
0.883909 VP(()(()((()(()((())(()(((()())()())(()((()())(()((())(()(()()))))))(()((())(()())))))))))))
0.883909 VP(()(()((()(()((())(()((()())()(()())))))))))
0.883909 VP(()(()((()(()((())(()(()((())(()(()()()((()())((())((()((())(()(()))))))))))))))))))
0.883909 VP(()(()((()(()((())(()(()(())(()((()())(()(()()))))(()((())((())((()(()(()(()))))))))))))))))
0.883909 VP(()(()((()(()((())(()(()()()))))))))
0.883909 VP(()(()((()(()((())(()(())))((()(()(()(()))))))))))
0.883909 VP(()(()((()(()((())(()(()))))))))
0.883909 VP(()(()((()(()((())()(()()())))))))
0.883909 VP(()(()((()(()((())()(()()))(()((()()())(((())(()(())(()(()(()(()))))))))))))))
0.883909 VP(()(()((()(()((())()(()()))(()((())((())((()(()))()(()(()(()(()())))))))))))(()()((()(()(()())))))))
0.883909 VP(()(()((()(()(()((()(()((()()((()((()())(())(()(()))))))()(())(()(()(()((()())(()(()))))(()(((()(()))()(()(()(()()))))))))))))))))))
0.883909 VP(()(()((()(()(()((()(()((())(()(()((())(()(()()()((()())((())((()((())(()(()))))))))))))))))))))))
0.883909 VP(()(()((()(()(()((()(()(()(()()()())))))))))))
0.883909 VP(()(()((()(()(()((()(()(()(()))))))(()((())(()(()(()(())))))))))))
0.883909 VP(()(()((()(()(()((()(()()())(()((()())(()(()(())))))))))))))
0.883909 VP(()(()((()(()(()((()()())(()(())))))))))
0.883909 VP(()(()((()(()(()((()()())())))))))
0.883909 VP(()(()((()(()(()((()())((())((())(()(((())(()((()())(()(()(()(()()))))))))))))))))))
0.883909 VP(()(()((()(()(()((()())(()(()())))))))))
0.883909 VP(()(()((()(()(()((()())()))))))(()((())(()(((())(()(()(()())(()(()))))))))))
0.883909 VP(()(()((()(()(()((())(((())(()()(()(()()((()(()((()())(()(()))))))))))))))))))
0.883909 VP(()(()((()(()(()((())((())((()((()())())))))))))))
0.883909 VP(()(()((()(()(()((())(()((()()())(()(()((()())()(()())))(()(()))))))))))))
0.883909 VP(()(()((()(()(()(()((())()(())()(())))))))))
0.883909 VP(()(()((()(()(()(()(()()()))))))))
0.883909 VP(()(()((()(()(()(()(()())))(()))))))
0.883909 VP(()(()((()(()(()(()(()()))))))))
0.883909 VP(()(()((()(()(()(()(())))))))((())((())((()(()(()())))()(()(())(()((()()())(()(())))))))))
0.883909 VP(()(()((()(()(()(()()()())))))))
0.883909 VP(()(()((()(()(()(()()))(()))))))
0.883909 VP(()(()((()(()(()(()()))()((()(((()()()())()(()(()))())(()(()((()()())((())((())(()(()())(())))))))))))))))
0.883909 VP(()(()((()(()(()(()))(()(())))))))
0.883909 VP(()(()((()(()(()(())))((())(()(()(()))))))))
0.883909 VP(()(()((()(()(()(()))))))(()((())(()(()(()(())))))))
0.883909 VP(()(()((()(()(()()((()(()(()(()()())(()())))))))))))
0.883909 VP(()(()((()(()(()()((()(())))))))))
0.883909 VP(()(()((()(()(()()()()()()())(()(()((())((()(()(())((()())(()(()))))))))))))))
0.883909 VP(()(()((()(()(()()()()()()()))))))
0.883909 VP(()(()((()(()(()()()()()())(()((()()()())(()(()(()()()))))))))))
0.883909 VP(()(()((()(()(()()()()())(())(()((())(()()(()(((()())())(()(()()()))))))))))))
0.883909 VP(()(()((()(()(()()()()()))))))
0.883909 VP(()(()((()(()(()()()())(()((())(()(()(()())(()((()(())))))))))))))
0.883909 VP(()(()((()(()(()()()())(()(())))))))
