#### p(f|japanese)/p(f|english)
1.02759 S((())(()(()(((()())(()(())))(())(()(()((()())(()(()()())))))))))
1.02759 S((())(()(()(((()())(()(())))(()))))())
1.02759 S((())(()(()(((()())(()(())))()((()())(()(())))))))
1.02759 S((())(()(()(((()())(())(()(()())))()((())(())(()(()(()(()()))))))))())
1.02759 S((())(()(()(((()())(()))()(()()))))())
1.02759 S((())(()(()(((()())()(()((())(()(()()))))())(()((()()())(()(()())))))))())
1.02759 S((())(()(()(((()())()(()(()())))()(()(()))))))
1.02759 S((())(()(()(((()())())((()(())(()((()(()())))))))))())
1.02759 S((())(()(()(((()())())(()((()())((())((())(())))))))))
1.02759 S((())(()(()(((())(((()())((())((()))))(()(()((()())((())(((()())((())((()))))(()()(()((()(()(())))))))))))))()((()())((())((()(()())))))(()(()()())(()(()))))))())
1.02759 S((())(()(()(((())((()())(())))(()(()())))))())
1.02759 S((())(()(()(((())((())(((())()(()()(()))))))(()((()(()(()))))))))())
1.02759 S((())(()(()(((())((())((()((()(())))))))(()(()(()()())((()())((())((()(()((()(())))))))))))))())
1.02759 S((())(()(()(((())((())((()(()()()())))))(()(()(()())(()())((())((()()(()((())(())))))))))))())
1.02759 S((())(()(()(((())((())((()(()()())))))(()(()(())(())(()(()())))))))())
1.02759 S((())(()(()(((())((())((()(()))(()))))(()(()((())(()(()(()(()(()))))))))))))
1.02759 S((())(()(()(((())((())((())(()(()(()(((()(()()))()(()((()(()(()()())))))))))))))(()(()(()(()()))))))))
1.02759 S((())(()(()(((())((())((()))))(()(()(()())((())(((())((())((()))))(()()(()(()(()()())))))))))))())
1.02759 S((())(()(()(((())((())((()))))(()(()(())(()((())(()(()(()(()())))))))))))())
1.02759 S((())(()(()(((())((())(()(()(()()())))))(()(()()(()(()())))))))())
1.02759 S((())(()(()(((())((())(()(()))))()((())((()((()(()))()()(()(()()())))))))))()())
1.02759 S((())(()(()(((())((())(())))()(())(())(()(())))))())
1.02759 S((())(()(()(((())(()((()())(()((()(()())(()(()()))))))))(()(()())))))())
1.02759 S((())(()(()(((())(()((()())(()((())(()((())()(()())()(()()))))))))))))
1.02759 S((())(()(()(((())(()((()())(()(())))(()((())(()(()(()((()())(()(())))))))))))))())
1.02759 S((())(()(()(((())(()((())(()(())))))(()(()((()())(()(()))))(())))))())
1.02759 S((())(()(()(((())(()(()((()(()(()(())))))))))))())
1.02759 S((())(()(()(((())(()(()((())((()(()))()(()(()(())))))))))))())
1.02759 S((())(()(()(((())(()(()(()(()))))))))())
1.02759 S((())(()(()(((())(()(()(()()))))(()((())))))))
1.02759 S((())(()(()(((())(()(()(()))))))))
1.02759 S((())(()(()(((())(()(()()(()((()))))))))))
1.02759 S((())(()(()(((())(()(()()()())(())))(()(()()())(()(()()))))))())
1.02759 S((())(()(()(((())(()(()()())))(()(()(()((()())(()(())))))))))())
1.02759 S((())(()(()(((())(()(()()())))(()(())(())))))())
1.02759 S((())(()(()(((())(()(()())))(()((()())((())((())(()((())(()(()())))))))))))())
1.02759 S((())(()(()(((())(()(()())))(()((()())(()(()))))))))
1.02759 S((())(()(()(((())(()(()())))(()(()(((()()())(()(())))(())(()(()))))))))())
1.02759 S((())(()(()(((())(()(()())))(()(()()()(())((()(()(())))))))))())
1.02759 S((())(()(()(((())(()(()())))(()(())(()(()(()())))))))())
1.02759 S((())(()(()(((())(()(()())))(()()(()((()(()(()(()()))))))))))())
1.02759 S((())(()(()(((())(()(()())))()(((()())())()(()()())))))())
1.02759 S((())(()(()(((())(()(())(()((()()())(()(()))))))(()(()()))))))
1.02759 S((())(()(()(((())(()(())(()((())()(())()(()(()(()()))))))))))())
1.02759 S((())(()(()(((())(()(())))(()((())(()(()())))))))())
1.02759 S((())(()(()(((())(()(())))(()((())(()())))))))
1.02759 S((())(()(()(((())(()(())))()(((())(()((()(()(()()()))))))()()((())(()(()))))))))
1.02759 S((())(()(()(((())(()()(()(()()))))))))
1.02759 S((())(()(()(((())(()()(()())))(()((()())(()(())))(()((())(()(()(()())))))))))())
1.02759 S((())(()(()(((())(()()()))(()(()(()))))))())
1.02759 S((())(()(()(((())(())(()(()()((()(()))))))))))
1.02759 S((())(()(()(((())()(((()())(()((()()()())()(()(()(()))(())))))))))))
1.02759 S((())(()(()(((())()((()())(()(()()()))))(()()(()((()(()())))))))))
1.02759 S((())(()(()(((())()((())((()(()(()(()()))))))())(()(()())))))())
1.02759 S((())(()(()(((())()(()()()()))(()(())))))())
1.02759 S((())(()(()(((())()()())(()(()()))))))
1.02759 S((())(()(()(((()))(()((()(()())())(()(()())))))))())
1.02759 S((())(()(()(((()))(()(())((())((())(()(()())))))))))
1.02759 S((())(()(()((()(((()()()())(()((())(()((()())(()(()()()))))))))))))())
1.02759 S((())(()(()((()(((()()())(()(()))))))))())
1.02759 S((())(()(()((()(((())(()(())(()(()(()())))))))))))
1.02759 S((())(()(()((()((()((()())()()))()(()(()(()()))))))))())
1.02759 S((())(()(()((()((()((())(()(()()()()))))()(()(()((()())(()(()()())))))))))))
1.02759 S((())(()(()((()((()(()(()()()())))))))))
1.02759 S((())(()(()((()((()(()(()())))))()(()))))())
1.02759 S((())(()(()((()((()(()(())(()(()()))))))))))
1.02759 S((())(()(()((()((()(()(())))()(()((())((()(()(())(()(())))))))))))))
1.02759 S((())(()(()((()((()(()()()))()(()(()()()()))))))))
1.02759 S((())(()(()((()((()(()()()))()(()(()())))))))())
1.02759 S((())(()(()((()((()(()()()))()(()(()()))))))))
1.02759 S((())(()(()((()((()(()())(()))()()(()((()())(()(()())))))))))())
1.02759 S((())(()(()((()((()(()()))()(()((()())(()(()))))))))))
1.02759 S((())(()(()((()((()(()()))()(()(()()))))))))
1.02759 S((())(()(()((()((()(())(()(()()())))()(()(()(()))))))))())
1.02759 S((())(()(()((()((()(())(()))()()((())(()(()()()))))))))())
1.02759 S((())(()(()((()((()(()))()(()((())(()(()))))))))))
1.02759 S((())(()(()((()((()(()))()(()(()(()())))))))()(()(())))())
1.02759 S((())(()(()((()((()(()))()(()(()()())))))))())
1.02759 S((())(()(()((()((()(()))()(()(())(()((()(()())))))))))))
1.02759 S((())(()(()((()((()()())(()((())(()(())))))))))())
1.02759 S((())(()(()((()((()()())(()(())))(()((()((()()())((())((())(()(()())))))))))))))
1.02759 S((())(()(()((()((()()())(()(())))(()((())(()(()))))))(())))())
1.02759 S((())(()(()((()((()()())(()())(()((())(())))))))))
1.02759 S((())(()(()((()((()()())()(()()())))))))
1.02759 S((())(()(()((()((()()()))))))())
1.02759 S((())(()(()((()((()())(()((()())((()()())((()(())))))))))))())
1.02759 S((())(()(()((()((()())(()((())(()(()))))))(())()(()((())(()(()()))))()(()(()()))()(()(()()))()(())(()))))())
1.02759 S((())(()(()((()((()())(()()(()(()()())))))()(()()())(()(()((())(()(()))))))))())
1.02759 S((())(()(()((()((()())(())(()())(()())))))))
1.02759 S((())(()(()((()((()())())(())(()(()())))))))
1.02759 S((())(()(()((()((())(()((()((())(()(()(())(()((()())(()(())(()(()))))))))))))))))())
1.02759 S((())(()(()((()((())(()(()(()((()()())(()())((())(()(())))))))))()(())(()()(()((())()(()((()()())(()((())(()(()()))))))))))))())
1.02759 S((())(()(()((()((())(()(()(()((()())(()(()))))))))()(())(()((()(()(()()()))))))))())
1.02759 S((())(()(()((()((())(()(()(()())))))()(())(()(()()))))))
1.02759 S((())(()(()((()((())(()(()()())(()))))()(())(()()(()(())((()(()(()()()())))))))))())
1.02759 S((())(()(()((()((())(()(()()()))))()(())(()(()((())(((()(()(()))))(()))))))))())
1.02759 S((())(()(()((()((())(()(()()()))))()(())(()()(()((()(()(())(()(()))))))))))())
1.02759 S((())(()(()((()((())(()(())(()(()((()()())(()(()))))))))()((())((())((()))))(()(()(()()))))))())
1.02759 S((())(()(()((()((())()(()())(()(()))))))))
1.02759 S((())(()(()((()(()((((()())(()((())(()(()())))))(()((())((())(()(()())))))))))))))
1.02759 S((())(()(()((()(()(((()())(()(())()(()((())(()((()())()(()())()((()())((())((())(()((()(())))))))))))))))))))())
1.02759 S((())(()(()((()(()(((()())(()()(()))))))))))
1.02759 S((())(()(()((()(()(((())((()(()))))()((()())((())(()(()))))))))))())
1.02759 S((())(()(()((()(()(((())((())(())))()((())((())(())))()()((())((())(()))))))))))
1.02759 S((())(()(()((()(()((()((()())(()())))))))))())
1.02759 S((())(()(()((()(()((()((())()()(()((()(())))))))))))))
1.02759 S((())(()(()((()(()((()(()(()(()())((()())())))))))))))
1.02759 S((())(()(()((()(()((()(()(()(()())))))))))))
1.02759 S((())(()(()((()(()((()(()(()()())))))))))())
1.02759 S((())(()(()((()(()((()(()(()()))))))))))
1.02759 S((())(()(()((()(()((()(()()())))))))))
1.02759 S((())(()(()((()(()((()(()())(()((()))))))))))())
1.02759 S((())(()(()((()(()((()()()())(()(())))(()(()))(()(()))))))))
1.02759 S((())(()(()((()(()((()()()())(()()))))))))
1.02759 S((())(()(()((()(()((()()())(()((()()()()()())(()(()))((()(()(()((()(()(())(()())(()(()))))))))))))))))))
1.02759 S((())(()(()((()(()((()()())(()(()(((()())(()((()())(()(())))))(()(()()()))))))))))))
1.02759 S((())(()(()((()(()((()()())(()(()()())))))))))
1.02759 S((())(()(()((()(()((()()())(()(()()))))))(()((()(()()()))))))())
1.02759 S((())(()(()((()(()((()()())(()(()())))))))))
1.02759 S((())(()(()((()(()((()()())())((()())()((()((())(()(()()())))(()(((()())())(()((()(()())(()))))))))))))))())
1.02759 S((())(()(()((()(()((()())(((())(()(()((()())(()(()))))))))))))))
1.02759 S((())(()(()((()(()((()())(((())(()(())(()(()(())))))))))))))
1.02759 S((())(()(()((()(()((()())((())((()(()(()()()()))))))))))))
1.02759 S((())(()(()((()(()((()())((())(()(()((())(()(()())))))))))))))
1.02759 S((())(()(()((()(()((()())(()((())(()(()(()()))))))))))))
1.02759 S((())(()(()((()(()((()())(()((())(()(())))))(()(()()()))))))))
1.02759 S((())(()(()((()(()((()())(()(())))(()(((())()(()(())(())))))))))))
1.02759 S((())(()(()((()(()((()())(()(())))(()(()()))))))))
1.02759 S((())(()(()((()(()((()())(()(())))))))(()((())(()((()()())(())))))))
1.02759 S((())(()(()((()(()((()())(()(())))))))))
1.02759 S((())(()(()((()(()((()())())(()(()()()))))))))
1.02759 S((())(()(()((()(()((())(((())(()(()((()(()))))))))))))))
1.02759 S((())(()(()((()(()((())((()(()(()(()())))))))))))())
1.02759 S((())(()(()((()(()((())((())((()(()((()(()(()(()((()())(()(()))))))))))))))))))())
1.02759 S((())(()(()((()(()((())((())(()((()(()(()(()()))(()((()(()()()))))))))))))))))
1.02759 S((())(()(()((()(()((())((())(()((()(()))))))))))))
1.02759 S((())(()(()((()(()((())((())(()(()((()(()(())(()(()()()()))(()((())((())()(()((()(()(()(())))))))))))))))))))))())
1.02759 S((())(()(()((()(()((())((())(()(()(()))(()(()()))))))))))())
1.02759 S((())(()(()((()(()((())((())(()(()()((()(()))()(()(()))()(()(())))))))))))))
1.02759 S((())(()(()((()(()((())(()((()(()(())((())((())((()(()()()()))()(()(()))))))))))))))))
1.02759 S((())(()(()((()(()((())(()((()()())(()(())))))))))))
1.02759 S((())(()(()((()(()((())(()((())((())(()((()()()))))))))))))())
1.02759 S((())(()(()((()(()((())(()(()(()())))))))))())
1.02759 S((())(()(()((()(()((())(()(()(())))))))))())
1.02759 S((())(()(()((()(()((())(()(()())(()(()())))))))))())
1.02759 S((())(()(()((()(()((())(()(()())))(()(()()))))))))
1.02759 S((())(()(()((()(()((())(()(())))(()(()()))))))))
1.02759 S((())(()(()((()(()((())(()(()))))))))())
1.02759 S((())(()(()((()(()((())(()))(()(()()()))))))))
1.02759 S((())(()(()((()(()((())()((())((()()(()(()(()()()())))))))))))))
1.02759 S((())(()(()((()(()((())()(()(()()()()()))))))))())
1.02759 S((())(()(()((()(()((())()(())()(()()))))))))
1.02759 S((())(()(()((()(()((())())))))))
1.02759 S((())(()(()((()(()((())))))(()(()()()))))())
1.02759 S((())(()(()((()(()(()(((((()()()())())(()())(()(()())))()()((())(()()(()(()())))))))))))))
1.02759 S((())(()(()((()(()(()(((())((())((()((((()())(()((())(()(()()())))))(()(()(()())))))))))()()((()()())(()((()()())(()((()()())(()(()()))))))))))))))())
1.02759 S((())(()(()((()(()(()((()(()(()()))))))))))())
1.02759 S((())(()(()((()(()(()((()(()))))))))))
1.02759 S((())(()(()((()(()(()((()()()))))))))())
1.02759 S((())(()(()((()(()(()((()())(()((()())(()(()()()))))))(()))))))())
1.02759 S((())(()(()((()(()(()((()())(()(())))))))))())
1.02759 S((())(()(()((()(()(()((())((()(()(())))()(()(()()))()(()(())))))))))))
1.02759 S((())(()(()((()(()(()((())(()((()((()())(()((())(())))))))))))))))
1.02759 S((())(()(()((()(()(()((())(()((()())(()(())))))))))))())
1.02759 S((())(()(()((()(()(()((())(()(()(())))))))))))
1.02759 S((())(()(()((()(()(()((())(()(()()()))))))))))
1.02759 S((())(()(()((()(()(()((())(()(()()))((()()())()(())()(()()))))))))))
1.02759 S((())(()(()((()(()(()((())(()(()))))(()))))()(()((()())(()(()))))))())
1.02759 S((())(()(()((()(()(()(()((()())(()(())))))))))))
1.02759 S((())(()(()((()(()(()(()((()())()(()()))))))))))
1.02759 S((())(()(()((()(()(()(()(()())))(()((())(())))))))))
1.02759 S((())(()(()((()(()(()(()(()())))(()))))))())
1.02759 S((())(()(()((()(()(()(()()()))(()((()()())(()(()))))))))))
1.02759 S((())(()(()((()(()(()(()()))((((())(()(()(()(()()()))))))()(()((())(()()(()(()(())))))))))))))
1.02759 S((())(()(()((()(()(()(()()))(()(()())))))))())
1.02759 S((())(()(()((()(()(()(()())))))(())(()(())))))
1.02759 S((())(()(()((()(()(()(()()))))))((())((()(())))))())
1.02759 S((())(()(()((()(()(()(()())))))))())
1.02759 S((())(()(()((()(()(()(()))((()(()(()())))))))))())
1.02759 S((())(()(()((()(()(()(()))(()((()()()())(((()(()))))))))))))
1.02759 S((())(()(()((()(()(()(()))(()((()()())(()(()))))))))))
1.02759 S((())(()(()((()(()(()(()))(()((())()(()())))))))))
1.02759 S((())(()(()((()(()(()(()))(()(()()))))))))
1.02759 S((())(()(()((()(()(()(())))))()(()((()()())(()(()(()))))))))
1.02759 S((())(()(()((()(()(()()((()(()(()()()))))))))))())
1.02759 S((())(()(()((()(()(()()((())(()(()()((()(())))))))))))))
1.02759 S((())(()(()((()(()(()()(()))))))))
1.02759 S((())(()(()((()(()(()()()()()())(()())(()(()()))))))))
1.02759 S((())(()(()((()(()(()()())((())((())(()(()()))))))))))
1.02759 S((())(()(()((()(()(()()())(()((())(()(()()))))))))))
1.02759 S((())(()(()((()(()(()()())(()(()()()()))))))))
1.02759 S((())(()(()((()(()(()()())(()(()()()))))))))
1.02759 S((())(()(()((()(()(()()())(()(()())))))))())
1.02759 S((())(()(()((()(()(()()())(()(()))))))))
1.02759 S((())(()(()((()(()(()()())(())(()()()((()()())()))))))))
1.02759 S((())(()(()((()(()(()()())(())()((())()(()()))))))))
1.02759 S((())(()(()((()(()(()()())(()))))))())
1.02759 S((())(()(()((()(()(()()())()(())))))))
1.02759 S((())(()(()((()(()(()()())))()()(()()()())))))
1.02759 S((())(()(()((()(()(()())(()(((())(()(())))(()(())))))))))())
1.02759 S((())(()(()((()(()(()())(()((()(()(())))))))))))
1.02759 S((())(()(()((()(()(()())(()((()(()()()))))))))))
1.02759 S((())(()(()((()(()(()())(()((()(()())))))))))())
1.02759 S((())(()(()((()(()(()())(()((()(()))))))))))
1.02759 S((())(()(()((()(()(()())(()((())((())((())(()(())(()))))))))))))
1.02759 S((())(()(()((()(()(()())(()((())(()(()(()()()()())(()(()())))))))))))())
1.02759 S((())(()(()((()(()(()())(()(()()()))))))))
1.02759 S((())(()(()((()(()(()())(()(()()))((())()((())(()((()()())(()((())(()(()()))))))))))))))
1.02759 S((())(()(()((()(()(()())(()(())))))))())
1.02759 S((())(()(()((()(()(()())(()()()))))))())
1.02759 S((())(()(()((()(()(()())(())(()(()))))))(()(((()())(()(())))(()(()()())))))())
1.02759 S((())(()(()((()(()(()())(())(())))))))
1.02759 S((())(()(()((()(()(()())()))))))
1.02759 S((())(()(()((()(()(()())))))()(()((())(()((()())()))))))
1.02759 S((())(()(()((()(()(())((()(()(()(()()()()))(()((()(()()())))))))))))))
1.02759 S((())(()(()((()(()(())((())((())(()(()))))))))))
1.02759 S((())(()(()((()(()(())((())(()(()()())))(()((())(()((()())((())((())(()(()(()()))))))))))))))())
1.02759 S((())(()(()((()(()(())(()((()(()(()((()()())()(()())()(()))())))))))))))
1.02759 S((())(()(()((()(()(())(()((()(()()()))))))))))
1.02759 S((())(()(()((()(()(())(()((()(()))))))))))
1.02759 S((())(()(()((()(()(())(()((()())(()(()()))))(()((())(()(()((()())(()(()()))))))))))))())
1.02759 S((())(()(()((()(()(())(()((()())(()(()())))))))))())
1.02759 S((())(()(()((()(()(())(()((())((())((()(()))))))))))))
1.02759 S((())(()(()((()(()(())(()((())(()(()(()))))))))))())
1.02759 S((())(()(()((()(()(())(()((())(()(()))))))))))
1.02759 S((())(()(()((()(()(())(()(()(()())))))))))
1.02759 S((())(()(()((()(()(())(()(()()()()))(()((())((())()(()((()(()(()(())))))))))))))))
1.02759 S((())(()(()((()(()(())(()(()))(()((()()())(()(()))))))))))
1.02759 S((())(()(()((()(()(())(()(()))(()((())(()((()(()(()()()())(()(()()))))))))))))))
1.02759 S((())(()(()((()(()(())(()(())))))((())((())(()(()()())))))))
1.02759 S((())(()(()((()(()(())(()(()))))))()(()(((()(()(()))))(()((()())()))))))
1.02759 S((())(()(()((()(()(())(()(()))))))))
1.02759 S((())(()(()((()(()(())(()()()))))))())
1.02759 S((())(()(()((()(()(())(()())(()))))))())
1.02759 S((())(()(()((()(()(())(()())))))))
1.02759 S((())(()(()((()(()(())(())(()())))))))
1.02759 S((())(()(()((()(()(())))(()(()())))))())
1.02759 S((())(()(()((()(()(())))()(()))))())
1.02759 S((())(()(()((()(()()()(())))))))
1.02759 S((())(()(()((()(()()()()()()))))))
1.02759 S((())(()(()((()(()())()(()((())(()((()()())(()))))))()(()(()(()()))(())))))())
1.02759 S((())(()(()((()(()())())(()((()((()(())(()(())))()(()(()())(()((()(()))))))))))))())
1.02759 S((())(()(()((()(()())())(()(()((()())(()(())))(())(()()((()(())(())(()(()))))))))))())
1.02759 S((())(()(()((()(()())())(()(()()))((()(()(()()()))))))))
1.02759 S((())(()(()((()(()())())(()(()()))))))
1.02759 S((())(()(()((()(()()))((())((())(((()()(()))()(()())(()(()()))))))(()()(()(()((())(()(()()))))))))))
1.02759 S((())(()(()((()(()()))(())(()(()(()()()())(()(()())))))))())
1.02759 S((())(()(()((()(()()))()(())(()((()())(()))))))())
1.02759 S((())(()(()((()(()())))(()((())(()(()(()()))))))))
1.02759 S((())(()(()((()(()())))))())
1.02759 S((())(()(()((()(())(()((()(()(()))))))))))
1.02759 S((())(()(()((()(())(()((()())(()(())))))))(()))())
1.02759 S((())(()(()((()(())(()((())(()(()(())(()(()))(())))))))))())
1.02759 S((())(()(()((()(())(()(()()))))))())
1.02759 S((())(()(()((()(())(()(())(()(((()())(()()))(()(()))))))))))
1.02759 S((())(()(()((()(())(()(()))()(()((())(()(()()))))))))())
1.02759 S((())(()(()((()(())(()(()))))))())
1.02759 S((())(()(()((()(())(()()((())(()(()(()())(()((()(()))))))))))))())
1.02759 S((())(()(()((()(())(())(()((()())(()(()())))))))))
1.02759 S((())(()(()((()(()))((())(()(((()(()(())(()(()()))))()(()(()((())((())(()(()((()(()))))))))))))))))())
1.02759 S((())(()(()((()(()))()(()(()))))))
1.02759 S((())(()(()((()()(((()(()))()(()(()(())(()(())))))))(()(()((()()())(()(()))))))))())
1.02759 S((())(()(()((()()((()(()(()(()()))))))(()(()(())(()(())))))))())
1.02759 S((())(()(()((()()((()(()(()()())))))(()(()(())((())((())(()(()(()()))))))))))())
1.02759 S((())(()(()((()()((())(()((()())(()(()))))))()((()())((())(()((())((())(()(()(())))))))))))())
1.02759 S((())(()(()((()()((())(()()(()(())(()(()()))))))()(())(()((()(()(())(()(()()))((())((())(()((())(()((())((())((()()(()((())()((()()(()))()(()()))))))))))))))))))))())
1.02759 S((())(()(()((()()(())(()(()(()((()()())(()(()))))))))))())
1.02759 S((())(()(()((()()()(()((()()())(()(())))))(()(()))))))
1.02759 S((())(()(()((()()()(()(()()))))))())
1.02759 S((())(()(()((()()()(()()))))))
1.02759 S((())(()(()((()()()()()()())(()(()())))))())
1.02759 S((())(()(()((()()()()())(()(()()())))))())
1.02759 S((())(()(()((()()()())((())((()((())(()(()(()())))))))))))
1.02759 S((())(()(()((()()()())(()(((())(()()(()(())))))))))())
1.02759 S((())(()(()((()()()())(()((()()()())(()(()())()))))))())
1.02759 S((())(()(()((()()()())(()((())(()(())(()((())(()(()(()())))))))))))())
1.02759 S((())(()(()((()()()())(()(()(()(()())))))))())
1.02759 S((())(()(()((()()()())(()(()(()()(())))))))())
1.02759 S((())(()(()((()()()())(()(()(()))))))())
